Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date
FluSurv-NET,2018-19,2018,47,65-74 years,Overall,Overall,Overall,0.6,2.5,2018-11-24T00:00:00.000
FluSurv-NET,2018-19,2018,48,65-74 years,Overall,Overall,Overall,1,3.5,2018-12-01T00:00:00.000
FluSurv-NET,2018-19,2018,49,65-74 years,Overall,Overall,Overall,1.6,5.1,2018-12-08T00:00:00.000
FluSurv-NET,2018-19,2018,50,65-74 years,Overall,Overall,Overall,2.1,7.2,2018-12-15T00:00:00.000
FluSurv-NET,2018-19,2018,51,65-74 years,Overall,Overall,Overall,3.2,10.4,2018-12-22T00:00:00.000
FluSurv-NET,2018-19,2018,52,65-74 years,Overall,Overall,Overall,5.7,16.1,2018-12-29T00:00:00.000
FluSurv-NET,2018-19,2019,1,65-74 years,Overall,Overall,Overall,6.5,22.5,2019-01-05T00:00:00.000
FluSurv-NET,2018-19,2019,2,65-74 years,Overall,Overall,Overall,5.2,27.7,2019-01-12T00:00:00.000
FluSurv-NET,2018-19,2019,3,65-74 years,Overall,Overall,Overall,4.9,32.6,2019-01-19T00:00:00.000
FluSurv-NET,2018-19,2019,4,65-74 years,Overall,Overall,Overall,4.4,37,2019-01-26T00:00:00.000
FluSurv-NET,2018-19,2019,5,65-74 years,Overall,Overall,Overall,6.2,43.2,2019-02-02T00:00:00.000
FluSurv-NET,2018-19,2019,6,65-74 years,Overall,Overall,Overall,8.5,51.7,2019-02-09T00:00:00.000
FluSurv-NET,2018-19,2019,7,65-74 years,Overall,Overall,Overall,8.8,60.5,2019-02-16T00:00:00.000
FluSurv-NET,2018-19,2019,8,65-74 years,Overall,Overall,Overall,11,71.6,2019-02-23T00:00:00.000
FluSurv-NET,2018-19,2019,9,65-74 years,Overall,Overall,Overall,11.2,82.8,2019-03-02T00:00:00.000
FluSurv-NET,2018-19,2019,10,65-74 years,Overall,Overall,Overall,13.6,96.4,2019-03-09T00:00:00.000
FluSurv-NET,2018-19,2019,11,65-74 years,Overall,Overall,Overall,14,110.3,2019-03-16T00:00:00.000
FluSurv-NET,2018-19,2019,12,65-74 years,Overall,Overall,Overall,12,122.4,2019-03-23T00:00:00.000
FluSurv-NET,2018-19,2019,13,65-74 years,Overall,Overall,Overall,8.7,131,2019-03-30T00:00:00.000
FluSurv-NET,2018-19,2019,14,65-74 years,Overall,Overall,Overall,6.8,137.9,2019-04-06T00:00:00.000
FluSurv-NET,2018-19,2019,15,65-74 years,Overall,Overall,Overall,4,141.9,2019-04-13T00:00:00.000
FluSurv-NET,2018-19,2019,16,65-74 years,Overall,Overall,Overall,2.5,144.4,2019-04-20T00:00:00.000
FluSurv-NET,2018-19,2019,17,65-74 years,Overall,Overall,Overall,1.5,145.9,2019-04-27T00:00:00.000
FluSurv-NET,2018-19,2019,18,65-74 years,Overall,Overall,Overall,0.4,146.4,2019-05-04T00:00:00.000
FluSurv-NET,2019-20,2019,40,65-74 years,Overall,Overall,Overall,0.2,0.2,2019-10-05T00:00:00.000
FluSurv-NET,2019-20,2019,41,65-74 years,Overall,Overall,Overall,0.1,0.3,2019-10-12T00:00:00.000
FluSurv-NET,2019-20,2019,42,65-74 years,Overall,Overall,Overall,0.5,0.8,2019-10-19T00:00:00.000
FluSurv-NET,2019-20,2019,43,65-74 years,Overall,Overall,Overall,0.4,1.2,2019-10-26T00:00:00.000
FluSurv-NET,2019-20,2019,44,65-74 years,Overall,Overall,Overall,0.6,1.8,2019-11-02T00:00:00.000
FluSurv-NET,2019-20,2019,45,65-74 years,Overall,Overall,Overall,0.4,2.2,2019-11-09T00:00:00.000
FluSurv-NET,2019-20,2019,46,65-74 years,Overall,Overall,Overall,0.4,2.7,2019-11-16T00:00:00.000
FluSurv-NET,2019-20,2019,47,65-74 years,Overall,Overall,Overall,1.1,3.8,2019-11-23T00:00:00.000
FluSurv-NET,2019-20,2019,48,65-74 years,Overall,Overall,Overall,1.4,5.2,2019-11-30T00:00:00.000
FluSurv-NET,2019-20,2019,49,65-74 years,Overall,Overall,Overall,2,7.3,2019-12-07T00:00:00.000
FluSurv-NET,2019-20,2019,50,65-74 years,Overall,Overall,Overall,2.9,10.2,2019-12-14T00:00:00.000
FluSurv-NET,2019-20,2019,51,65-74 years,Overall,Overall,Overall,3.7,13.9,2019-12-21T00:00:00.000
FluSurv-NET,2019-20,2019,52,65-74 years,Overall,Overall,Overall,8.1,22.1,2019-12-28T00:00:00.000
FluSurv-NET,2019-20,2020,1,65-74 years,Overall,Overall,Overall,10.6,32.7,2020-01-04T00:00:00.000
FluSurv-NET,2019-20,2020,2,65-74 years,Overall,Overall,Overall,9.4,42,2020-01-11T00:00:00.000
FluSurv-NET,2019-20,2020,3,65-74 years,Overall,Overall,Overall,7.4,49.5,2020-01-18T00:00:00.000
FluSurv-NET,2019-20,2020,4,65-74 years,Overall,Overall,Overall,8.6,58.1,2020-01-25T00:00:00.000
FluSurv-NET,2019-20,2020,5,65-74 years,Overall,Overall,Overall,9.5,67.6,2020-02-01T00:00:00.000
FluSurv-NET,2019-20,2020,6,65-74 years,Overall,Overall,Overall,13,80.6,2020-02-08T00:00:00.000
FluSurv-NET,2019-20,2020,7,65-74 years,Overall,Overall,Overall,11.5,92.1,2020-02-15T00:00:00.000
FluSurv-NET,2019-20,2020,8,65-74 years,Overall,Overall,Overall,11.5,103.6,2020-02-22T00:00:00.000
FluSurv-NET,2019-20,2020,9,65-74 years,Overall,Overall,Overall,11.4,115,2020-02-29T00:00:00.000
FluSurv-NET,2019-20,2020,10,65-74 years,Overall,Overall,Overall,9.4,124.5,2020-03-07T00:00:00.000
FluSurv-NET,2019-20,2020,11,65-74 years,Overall,Overall,Overall,6.3,130.8,2020-03-14T00:00:00.000
FluSurv-NET,2019-20,2020,12,65-74 years,Overall,Overall,Overall,2.8,133.6,2020-03-21T00:00:00.000
FluSurv-NET,2019-20,2020,13,65-74 years,Overall,Overall,Overall,1.2,134.8,2020-03-28T00:00:00.000
FluSurv-NET,2019-20,2020,14,65-74 years,Overall,Overall,Overall,0.1,134.9,2020-04-04T00:00:00.000
FluSurv-NET,2019-20,2020,15,65-74 years,Overall,Overall,Overall,0.1,135,2020-04-11T00:00:00.000
FluSurv-NET,2019-20,2020,16,65-74 years,Overall,Overall,Overall,0.2,135.2,2020-04-18T00:00:00.000
FluSurv-NET,2019-20,2020,17,65-74 years,Overall,Overall,Overall,0.1,135.3,2020-04-25T00:00:00.000
FluSurv-NET,2019-20,2020,18,65-74 years,Overall,Overall,Overall,0,135.3,2020-05-02T00:00:00.000
FluSurv-NET,2021-22,2021,40,65-74 years,Overall,Overall,Overall,0,0,2021-10-09T00:00:00.000
FluSurv-NET,2021-22,2021,41,65-74 years,Overall,Overall,Overall,0.1,0.1,2021-10-16T00:00:00.000
FluSurv-NET,2021-22,2021,42,65-74 years,Overall,Overall,Overall,0,0.1,2021-10-23T00:00:00.000
FluSurv-NET,2021-22,2021,43,65-74 years,Overall,Overall,Overall,0,0.2,2021-10-30T00:00:00.000
FluSurv-NET,2021-22,2021,44,65-74 years,Overall,Overall,Overall,0,0.2,2021-11-06T00:00:00.000
FluSurv-NET,2021-22,2021,45,65-74 years,Overall,Overall,Overall,0,0.2,2021-11-13T00:00:00.000
FluSurv-NET,2021-22,2021,46,65-74 years,Overall,Overall,Overall,0.1,0.3,2021-11-20T00:00:00.000
FluSurv-NET,2021-22,2021,47,65-74 years,Overall,Overall,Overall,0.2,0.5,2021-11-27T00:00:00.000
FluSurv-NET,2021-22,2021,48,65-74 years,Overall,Overall,Overall,0.4,0.9,2021-12-04T00:00:00.000
FluSurv-NET,2021-22,2021,49,65-74 years,Overall,Overall,Overall,0.6,1.5,2021-12-11T00:00:00.000
FluSurv-NET,2021-22,2021,50,65-74 years,Overall,Overall,Overall,1,2.5,2021-12-18T00:00:00.000
FluSurv-NET,2021-22,2021,51,65-74 years,Overall,Overall,Overall,1.2,3.8,2021-12-25T00:00:00.000
FluSurv-NET,2021-22,2021,52,65-74 years,Overall,Overall,Overall,1.5,5.3,2022-01-01T00:00:00.000
FluSurv-NET,2021-22,2022,1,65-74 years,Overall,Overall,Overall,1.2,6.5,2022-01-08T00:00:00.000
FluSurv-NET,2021-22,2022,2,65-74 years,Overall,Overall,Overall,0.5,7,2022-01-15T00:00:00.000
FluSurv-NET,2021-22,2022,3,65-74 years,Overall,Overall,Overall,0.3,7.3,2022-01-22T00:00:00.000
FluSurv-NET,2021-22,2022,4,65-74 years,Overall,Overall,Overall,0.1,7.3,2022-01-29T00:00:00.000
FluSurv-NET,2021-22,2022,5,65-74 years,Overall,Overall,Overall,0.2,7.5,2022-02-05T00:00:00.000
FluSurv-NET,2021-22,2022,6,65-74 years,Overall,Overall,Overall,0.3,7.9,2022-02-12T00:00:00.000
FluSurv-NET,2021-22,2022,7,65-74 years,Overall,Overall,Overall,0.3,8.1,2022-02-19T00:00:00.000
FluSurv-NET,2021-22,2022,8,65-74 years,Overall,Overall,Overall,0.5,8.6,2022-02-26T00:00:00.000
FluSurv-NET,2021-22,2022,9,65-74 years,Overall,Overall,Overall,0.8,9.4,2022-03-05T00:00:00.000
FluSurv-NET,2021-22,2022,10,65-74 years,Overall,Overall,Overall,0.7,10.1,2022-03-12T00:00:00.000
FluSurv-NET,2021-22,2022,11,65-74 years,Overall,Overall,Overall,1.1,11.2,2022-03-19T00:00:00.000
FluSurv-NET,2021-22,2022,12,65-74 years,Overall,Overall,Overall,0.9,12,2022-03-26T00:00:00.000
FluSurv-NET,2021-22,2022,13,65-74 years,Overall,Overall,Overall,2.1,14.1,2022-04-02T00:00:00.000
FluSurv-NET,2021-22,2022,14,65-74 years,Overall,Overall,Overall,2.4,16.5,2022-04-09T00:00:00.000
FluSurv-NET,2021-22,2022,15,65-74 years,Overall,Overall,Overall,2.4,18.9,2022-04-16T00:00:00.000
FluSurv-NET,2021-22,2022,16,65-74 years,Overall,Overall,Overall,1.8,20.7,2022-04-23T00:00:00.000
FluSurv-NET,2021-22,2022,17,65-74 years,Overall,Overall,Overall,2.4,23.1,2022-04-30T00:00:00.000
FluSurv-NET,2021-22,2022,18,65-74 years,Overall,Overall,Overall,2.1,25.2,2022-05-07T00:00:00.000
FluSurv-NET,2021-22,2022,19,65-74 years,Overall,Overall,Overall,2,27.2,2022-05-14T00:00:00.000
FluSurv-NET,2021-22,2022,20,65-74 years,Overall,Overall,Overall,1.6,28.8,2022-05-21T00:00:00.000
FluSurv-NET,2021-22,2022,21,65-74 years,Overall,Overall,Overall,1.2,30.1,2022-05-28T00:00:00.000
FluSurv-NET,2021-22,2022,22,65-74 years,Overall,Overall,Overall,0.7,30.7,2022-06-04T00:00:00.000
FluSurv-NET,2021-22,2022,23,65-74 years,Overall,Overall,Overall,0.6,31.3,2022-06-11T00:00:00.000
FluSurv-NET,2022-23,2022,40,65-74 years,Overall,Overall,Overall,0.5,0.5,2022-10-08T00:00:00.000
FluSurv-NET,2022-23,2022,41,65-74 years,Overall,Overall,Overall,0.9,1.4,2022-10-15T00:00:00.000
FluSurv-NET,2022-23,2022,42,65-74 years,Overall,Overall,Overall,1.5,2.9,2022-10-22T00:00:00.000
FluSurv-NET,2022-23,2022,43,65-74 years,Overall,Overall,Overall,2.8,5.6,2022-10-29T00:00:00.000
FluSurv-NET,2022-23,2022,44,65-74 years,Overall,Overall,Overall,4,9.6,2022-11-05T00:00:00.000
FluSurv-NET,2022-23,2022,45,65-74 years,Overall,Overall,Overall,6.1,15.7,2022-11-12T00:00:00.000
FluSurv-NET,2022-23,2022,46,65-74 years,Overall,Overall,Overall,7.2,22.9,2022-11-19T00:00:00.000
FluSurv-NET,2022-23,2022,47,65-74 years,Overall,Overall,Overall,13.3,36.2,2022-11-26T00:00:00.000
FluSurv-NET,2022-23,2022,48,65-74 years,Overall,Overall,Overall,18.5,54.6,2022-12-03T00:00:00.000
FluSurv-NET,2022-23,2022,49,65-74 years,Overall,Overall,Overall,15.7,70.3,2022-12-10T00:00:00.000
FluSurv-NET,2022-23,2022,50,65-74 years,Overall,Overall,Overall,12.4,82.7,2022-12-17T00:00:00.000
FluSurv-NET,2022-23,2022,51,65-74 years,Overall,Overall,Overall,11.8,94.5,2022-12-24T00:00:00.000
FluSurv-NET,2022-23,2022,52,65-74 years,Overall,Overall,Overall,11.8,106.3,2022-12-31T00:00:00.000
FluSurv-NET,2022-23,2023,1,65-74 years,Overall,Overall,Overall,6.7,113,2023-01-07T00:00:00.000
FluSurv-NET,2022-23,2023,2,65-74 years,Overall,Overall,Overall,2.8,115.8,2023-01-14T00:00:00.000
FluSurv-NET,2022-23,2023,3,65-74 years,Overall,Overall,Overall,1.6,117.4,2023-01-21T00:00:00.000
FluSurv-NET,2022-23,2023,4,65-74 years,Overall,Overall,Overall,0.9,118.2,2023-01-28T00:00:00.000
FluSurv-NET,2022-23,2023,5,65-74 years,Overall,Overall,Overall,1.2,119.4,2023-02-04T00:00:00.000
FluSurv-NET,2022-23,2023,6,65-74 years,Overall,Overall,Overall,0.4,119.9,2023-02-11T00:00:00.000
FluSurv-NET,2022-23,2023,7,65-74 years,Overall,Overall,Overall,0.9,120.7,2023-02-18T00:00:00.000
FluSurv-NET,2022-23,2023,8,65-74 years,Overall,Overall,Overall,0.5,121.2,2023-02-25T00:00:00.000
FluSurv-NET,2022-23,2023,9,65-74 years,Overall,Overall,Overall,0.3,121.6,2023-03-04T00:00:00.000
FluSurv-NET,2022-23,2023,10,65-74 years,Overall,Overall,Overall,0.3,121.9,2023-03-11T00:00:00.000
FluSurv-NET,2022-23,2023,11,65-74 years,Overall,Overall,Overall,0.4,122.3,2023-03-18T00:00:00.000
FluSurv-NET,2022-23,2023,12,65-74 years,Overall,Overall,Overall,0.4,122.7,2023-03-25T00:00:00.000
FluSurv-NET,2022-23,2023,13,65-74 years,Overall,Overall,Overall,0.5,123.2,2023-04-01T00:00:00.000
FluSurv-NET,2022-23,2023,14,65-74 years,Overall,Overall,Overall,0.3,123.5,2023-04-08T00:00:00.000
FluSurv-NET,2022-23,2023,15,65-74 years,Overall,Overall,Overall,0.4,123.9,2023-04-15T00:00:00.000
FluSurv-NET,2022-23,2023,16,65-74 years,Overall,Overall,Overall,0.3,124.2,2023-04-22T00:00:00.000
FluSurv-NET,2022-23,2023,17,65-74 years,Overall,Overall,Overall,0.2,124.4,2023-04-29T00:00:00.000
FluSurv-NET,2022-23,2023,18,65-74 years,Overall,Overall,Overall,0,124.4,2023-05-06T00:00:00.000
FluSurv-NET,2023-24,2023,40,65-74 years,Overall,Overall,Overall,0.4,0.4,2023-10-07T00:00:00.000
FluSurv-NET,2023-24,2023,41,65-74 years,Overall,Overall,Overall,0.6,1.1,2023-10-14T00:00:00.000
FluSurv-NET,2023-24,2023,42,65-74 years,Overall,Overall,Overall,0.5,1.6,2023-10-21T00:00:00.000
FluSurv-NET,2023-24,2023,43,65-74 years,Overall,Overall,Overall,0.3,1.9,2023-10-28T00:00:00.000
FluSurv-NET,2023-24,2023,44,65-74 years,Overall,Overall,Overall,0.9,2.7,2023-11-04T00:00:00.000
FluSurv-NET,2023-24,2023,45,65-74 years,Overall,Overall,Overall,1.3,4,2023-11-11T00:00:00.000
FluSurv-NET,2023-24,2023,46,65-74 years,Overall,Overall,Overall,1.6,5.6,2023-11-18T00:00:00.000
FluSurv-NET,2023-24,2023,47,65-74 years,Overall,Overall,Overall,2.7,8.3,2023-11-25T00:00:00.000
FluSurv-NET,2023-24,2023,48,65-74 years,Overall,Overall,Overall,3.8,12.1,2023-12-02T00:00:00.000
FluSurv-NET,2023-24,2023,49,65-74 years,Overall,Overall,Overall,5.7,17.8,2023-12-09T00:00:00.000
FluSurv-NET,2023-24,2023,50,65-74 years,Overall,Overall,Overall,8.3,26.1,2023-12-16T00:00:00.000
FluSurv-NET,2023-24,2023,51,65-74 years,Overall,Overall,Overall,11.3,37.5,2023-12-23T00:00:00.000
FluSurv-NET,2023-24,2023,52,65-74 years,Overall,Overall,Overall,18.4,55.8,2023-12-30T00:00:00.000
FluSurv-NET,2023-24,2024,1,65-74 years,Overall,Overall,Overall,14.1,69.9,2024-01-06T00:00:00.000
FluSurv-NET,2023-24,2024,2,65-74 years,Overall,Overall,Overall,10.9,80.8,2024-01-13T00:00:00.000
FluSurv-NET,2023-24,2024,3,65-74 years,Overall,Overall,Overall,8,88.8,2024-01-20T00:00:00.000
FluSurv-NET,2023-24,2024,4,65-74 years,Overall,Overall,Overall,7.9,96.7,2024-01-27T00:00:00.000
FluSurv-NET,2023-24,2024,5,65-74 years,Overall,Overall,Overall,6.5,103.2,2024-02-03T00:00:00.000
FluSurv-NET,2023-24,2024,6,65-74 years,Overall,Overall,Overall,7,110.1,2024-02-10T00:00:00.000
FluSurv-NET,2023-24,2024,7,65-74 years,Overall,Overall,Overall,5.4,115.6,2024-02-17T00:00:00.000
FluSurv-NET,2023-24,2024,8,65-74 years,Overall,Overall,Overall,5.1,120.6,2024-02-24T00:00:00.000
FluSurv-NET,2018-19,2018,40,75-84 years,Overall,Overall,Overall,0.3,0.3,2018-10-06T00:00:00.000
FluSurv-NET,2018-19,2018,41,75-84 years,Overall,Overall,Overall,0.3,0.6,2018-10-13T00:00:00.000
FluSurv-NET,2018-19,2018,42,75-84 years,Overall,Overall,Overall,0.3,1,2018-10-20T00:00:00.000
FluSurv-NET,2018-19,2018,43,75-84 years,Overall,Overall,Overall,0.4,1.4,2018-10-27T00:00:00.000
FluSurv-NET,2018-19,2018,44,75-84 years,Overall,Overall,Overall,0.3,1.7,2018-11-03T00:00:00.000
FluSurv-NET,2018-19,2018,45,75-84 years,Overall,Overall,Overall,0.4,2.2,2018-11-10T00:00:00.000
FluSurv-NET,2018-19,2018,46,75-84 years,Overall,Overall,Overall,0.4,2.6,2018-11-17T00:00:00.000
FluSurv-NET,2018-19,2018,47,75-84 years,Overall,Overall,Overall,0.8,3.4,2018-11-24T00:00:00.000
FluSurv-NET,2018-19,2018,48,75-84 years,Overall,Overall,Overall,1.6,5,2018-12-01T00:00:00.000
FluSurv-NET,2018-19,2018,49,75-84 years,Overall,Overall,Overall,1.6,6.6,2018-12-08T00:00:00.000
FluSurv-NET,2018-19,2018,50,75-84 years,Overall,Overall,Overall,2.2,8.8,2018-12-15T00:00:00.000
FluSurv-NET,2018-19,2018,51,75-84 years,Overall,Overall,Overall,5.8,14.6,2018-12-22T00:00:00.000
FluSurv-NET,2018-19,2018,52,75-84 years,Overall,Overall,Overall,9.4,24,2018-12-29T00:00:00.000
FluSurv-NET,2018-19,2019,1,75-84 years,Overall,Overall,Overall,10.9,34.8,2019-01-05T00:00:00.000
FluSurv-NET,2018-19,2019,2,75-84 years,Overall,Overall,Overall,8,42.8,2019-01-12T00:00:00.000
FluSurv-NET,2018-19,2019,3,75-84 years,Overall,Overall,Overall,6.1,48.9,2019-01-19T00:00:00.000
FluSurv-NET,2018-19,2019,4,75-84 years,Overall,Overall,Overall,7.9,56.8,2019-01-26T00:00:00.000
FluSurv-NET,2018-19,2019,5,75-84 years,Overall,Overall,Overall,11.2,68,2019-02-02T00:00:00.000
FluSurv-NET,2018-19,2019,6,75-84 years,Overall,Overall,Overall,14,82,2019-02-09T00:00:00.000
FluSurv-NET,2018-19,2019,7,75-84 years,Overall,Overall,Overall,14.9,96.9,2019-02-16T00:00:00.000
FluSurv-NET,2018-19,2019,8,75-84 years,Overall,Overall,Overall,19.6,116.5,2019-02-23T00:00:00.000
FluSurv-NET,2018-19,2019,9,75-84 years,Overall,Overall,Overall,22.7,139.3,2019-03-02T00:00:00.000
FluSurv-NET,2018-19,2019,10,75-84 years,Overall,Overall,Overall,23.9,163.1,2019-03-09T00:00:00.000
FluSurv-NET,2018-19,2019,11,75-84 years,Overall,Overall,Overall,27,190.2,2019-03-16T00:00:00.000
FluSurv-NET,2018-19,2019,12,75-84 years,Overall,Overall,Overall,23.1,213.2,2019-03-23T00:00:00.000
FluSurv-NET,2018-19,2019,13,75-84 years,Overall,Overall,Overall,18.1,231.3,2019-03-30T00:00:00.000
FluSurv-NET,2018-19,2019,14,75-84 years,Overall,Overall,Overall,14.2,245.5,2019-04-06T00:00:00.000
FluSurv-NET,2018-19,2019,15,75-84 years,Overall,Overall,Overall,9.7,255.2,2019-04-13T00:00:00.000
FluSurv-NET,2018-19,2019,16,75-84 years,Overall,Overall,Overall,5.5,260.7,2019-04-20T00:00:00.000
FluSurv-NET,2018-19,2019,17,75-84 years,Overall,Overall,Overall,2.9,263.5,2019-04-27T00:00:00.000
FluSurv-NET,2018-19,2019,18,75-84 years,Overall,Overall,Overall,1,264.6,2019-05-04T00:00:00.000
FluSurv-NET,2019-20,2019,40,75-84 years,Overall,Overall,Overall,0.5,0.5,2019-10-05T00:00:00.000
FluSurv-NET,2019-20,2019,41,75-84 years,Overall,Overall,Overall,0.5,1,2019-10-12T00:00:00.000
FluSurv-NET,2019-20,2019,42,75-84 years,Overall,Overall,Overall,0.7,1.7,2019-10-19T00:00:00.000
FluSurv-NET,2019-20,2019,43,75-84 years,Overall,Overall,Overall,0.5,2.2,2019-10-26T00:00:00.000
FluSurv-NET,2019-20,2019,44,75-84 years,Overall,Overall,Overall,0.8,3,2019-11-02T00:00:00.000
FluSurv-NET,2019-20,2019,45,75-84 years,Overall,Overall,Overall,0.6,3.6,2019-11-09T00:00:00.000
FluSurv-NET,2019-20,2019,46,75-84 years,Overall,Overall,Overall,1.1,4.7,2019-11-16T00:00:00.000
FluSurv-NET,2019-20,2019,47,75-84 years,Overall,Overall,Overall,1.7,6.4,2019-11-23T00:00:00.000
FluSurv-NET,2019-20,2019,48,75-84 years,Overall,Overall,Overall,3.1,9.5,2019-11-30T00:00:00.000
FluSurv-NET,2019-20,2019,49,75-84 years,Overall,Overall,Overall,3,12.5,2019-12-07T00:00:00.000
FluSurv-NET,2019-20,2019,50,75-84 years,Overall,Overall,Overall,4.4,16.9,2019-12-14T00:00:00.000
FluSurv-NET,2019-20,2019,51,75-84 years,Overall,Overall,Overall,5.3,22.2,2019-12-21T00:00:00.000
FluSurv-NET,2019-20,2019,52,75-84 years,Overall,Overall,Overall,12,34.2,2019-12-28T00:00:00.000
FluSurv-NET,2019-20,2020,1,75-84 years,Overall,Overall,Overall,15.8,50,2020-01-04T00:00:00.000
FluSurv-NET,2019-20,2020,2,75-84 years,Overall,Overall,Overall,14.2,64.2,2020-01-11T00:00:00.000
FluSurv-NET,2019-20,2020,3,75-84 years,Overall,Overall,Overall,10.1,74.3,2020-01-18T00:00:00.000
FluSurv-NET,2019-20,2020,4,75-84 years,Overall,Overall,Overall,13.6,87.9,2020-01-25T00:00:00.000
FluSurv-NET,2019-20,2020,5,75-84 years,Overall,Overall,Overall,15,102.9,2020-02-01T00:00:00.000
FluSurv-NET,2019-20,2020,6,75-84 years,Overall,Overall,Overall,17.7,120.6,2020-02-08T00:00:00.000
FluSurv-NET,2019-20,2020,7,75-84 years,Overall,Overall,Overall,17.6,138.2,2020-02-15T00:00:00.000
FluSurv-NET,2019-20,2020,8,75-84 years,Overall,Overall,Overall,17.1,155.4,2020-02-22T00:00:00.000
FluSurv-NET,2019-20,2020,9,75-84 years,Overall,Overall,Overall,16.5,171.8,2020-02-29T00:00:00.000
FluSurv-NET,2019-20,2020,10,75-84 years,Overall,Overall,Overall,15.1,187,2020-03-07T00:00:00.000
FluSurv-NET,2019-20,2020,11,75-84 years,Overall,Overall,Overall,10,196.9,2020-03-14T00:00:00.000
FluSurv-NET,2019-20,2020,12,75-84 years,Overall,Overall,Overall,3.7,200.6,2020-03-21T00:00:00.000
FluSurv-NET,2019-20,2020,13,75-84 years,Overall,Overall,Overall,0.8,201.4,2020-03-28T00:00:00.000
FluSurv-NET,2019-20,2020,14,75-84 years,Overall,Overall,Overall,0.6,202,2020-04-04T00:00:00.000
FluSurv-NET,2019-20,2020,15,75-84 years,Overall,Overall,Overall,0.2,202.2,2020-04-11T00:00:00.000
FluSurv-NET,2019-20,2020,16,75-84 years,Overall,Overall,Overall,0.2,202.3,2020-04-18T00:00:00.000
FluSurv-NET,2019-20,2020,17,75-84 years,Overall,Overall,Overall,0.2,202.5,2020-04-25T00:00:00.000
FluSurv-NET,2019-20,2020,18,75-84 years,Overall,Overall,Overall,0,202.5,2020-05-02T00:00:00.000
FluSurv-NET,2021-22,2021,40,75-84 years,Overall,Overall,Overall,0.1,0.1,2021-10-09T00:00:00.000
FluSurv-NET,2021-22,2021,41,75-84 years,Overall,Overall,Overall,0.2,0.2,2021-10-16T00:00:00.000
FluSurv-NET,2021-22,2021,42,75-84 years,Overall,Overall,Overall,0,0.2,2021-10-23T00:00:00.000
FluSurv-NET,2021-22,2021,43,75-84 years,Overall,Overall,Overall,0.1,0.3,2021-10-30T00:00:00.000
FluSurv-NET,2021-22,2021,44,75-84 years,Overall,Overall,Overall,0.1,0.4,2021-11-06T00:00:00.000
FluSurv-NET,2021-22,2021,45,75-84 years,Overall,Overall,Overall,0.2,0.6,2021-11-13T00:00:00.000
FluSurv-NET,2021-22,2021,46,75-84 years,Overall,Overall,Overall,0.2,0.8,2021-11-20T00:00:00.000
FluSurv-NET,2021-22,2021,47,75-84 years,Overall,Overall,Overall,1.2,2,2021-11-27T00:00:00.000
FluSurv-NET,2021-22,2021,48,75-84 years,Overall,Overall,Overall,1.1,3.1,2021-12-04T00:00:00.000
FluSurv-NET,2021-22,2021,49,75-84 years,Overall,Overall,Overall,1.9,5,2021-12-11T00:00:00.000
FluSurv-NET,2021-22,2021,50,75-84 years,Overall,Overall,Overall,2.7,7.8,2021-12-18T00:00:00.000
FluSurv-NET,2021-22,2021,51,75-84 years,Overall,Overall,Overall,2.7,10.5,2021-12-25T00:00:00.000
FluSurv-NET,2021-22,2021,52,75-84 years,Overall,Overall,Overall,3.7,14.2,2022-01-01T00:00:00.000
FluSurv-NET,2021-22,2022,1,75-84 years,Overall,Overall,Overall,2.2,16.3,2022-01-08T00:00:00.000
FluSurv-NET,2021-22,2022,2,75-84 years,Overall,Overall,Overall,1.5,17.9,2022-01-15T00:00:00.000
FluSurv-NET,2021-22,2022,3,75-84 years,Overall,Overall,Overall,0.7,18.6,2022-01-22T00:00:00.000
FluSurv-NET,2021-22,2022,4,75-84 years,Overall,Overall,Overall,0.5,19.1,2022-01-29T00:00:00.000
FluSurv-NET,2021-22,2022,5,75-84 years,Overall,Overall,Overall,0.9,19.9,2022-02-05T00:00:00.000
FluSurv-NET,2021-22,2022,6,75-84 years,Overall,Overall,Overall,0.6,20.5,2022-02-12T00:00:00.000
FluSurv-NET,2021-22,2022,7,75-84 years,Overall,Overall,Overall,1,21.5,2022-02-19T00:00:00.000
FluSurv-NET,2021-22,2022,8,75-84 years,Overall,Overall,Overall,1.4,22.8,2022-02-26T00:00:00.000
FluSurv-NET,2021-22,2022,9,75-84 years,Overall,Overall,Overall,1.5,24.3,2022-03-05T00:00:00.000
FluSurv-NET,2021-22,2022,10,75-84 years,Overall,Overall,Overall,2.1,26.4,2022-03-12T00:00:00.000
FluSurv-NET,2021-22,2022,11,75-84 years,Overall,Overall,Overall,2.5,28.9,2022-03-19T00:00:00.000
FluSurv-NET,2021-22,2022,12,75-84 years,Overall,Overall,Overall,3.1,32,2022-03-26T00:00:00.000
FluSurv-NET,2021-22,2022,13,75-84 years,Overall,Overall,Overall,3.9,36,2022-04-02T00:00:00.000
FluSurv-NET,2021-22,2022,14,75-84 years,Overall,Overall,Overall,4.1,40,2022-04-09T00:00:00.000
FluSurv-NET,2021-22,2022,15,75-84 years,Overall,Overall,Overall,4.7,44.8,2022-04-16T00:00:00.000
